order_id,customer_id,product_id,order_date,quantity,total_price
1881,2022,115,2023-03-20 08:00:00,2,1503.5
1882,8358,140,2023-03-20 09:00:00,1,415.97
1883,6611,144,2023-03-20 10:00:00,3,2524.59
1884,5325,136,2023-03-20 11:00:00,1,437.36
1885,2317,146,2023-03-20 12:00:00,2,3462.8
1886,6838,102,2023-03-20 13:00:00,3,2186.19
1887,1797,124,2023-03-20 14:00:00,1,1761.34
1888,7986,136,2023-03-20 15:00:00,2,874.72
1889,548,124,2023-03-20 16:00:00,1,1761.34
1890,2143,130,2023-03-20 17:00:00,4,5994.68
1891,7098,109,2023-03-20 18:00:00,2,1344.66
1892,2855,112,2023-03-20 19:00:00,1,1064.33
1893,9860,147,2023-03-20 20:00:00,4,2575.08
1894,1959,127,2023-03-20 21:00:00,4,4767.6
1895,2142,133,2023-03-20 22:00:00,4,5844.04
1896,598,127,2023-03-20 23:00:00,2,2383.8
1897,3446,126,2023-03-21 00:00:00,4,2954.4
1898,9448,122,2023-03-21 01:00:00,2,2319.36
1899,317,132,2023-03-21 02:00:00,1,398.62
1900,3150,104,2023-03-21 03:00:00,2,1652.92
1901,2935,150,2023-03-21 04:00:00,1,1139.04
1902,717,118,2023-03-21 05:00:00,3,3942.66
1903,7193,133,2023-03-21 06:00:00,2,2922.02
1904,7135,120,2023-03-21 07:00:00,3,925.92
1905,2867,139,2023-03-21 08:00:00,3,480.51
1906,8552,127,2023-03-21 09:00:00,1,1191.9
1907,2256,148,2023-03-21 10:00:00,4,5677.6
1908,888,102,2023-03-21 11:00:00,1,728.73
1909,1378,141,2023-03-21 12:00:00,2,1962.16
1910,7321,112,2023-03-21 13:00:00,1,1064.33
1911,381,126,2023-03-21 14:00:00,4,2954.4
1912,9366,138,2023-03-21 15:00:00,2,2896.96
1913,4445,136,2023-03-21 16:00:00,2,874.72
1914,5741,148,2023-03-21 17:00:00,1,1419.4
1915,9410,101,2023-03-21 18:00:00,1,519.76
1916,6828,142,2023-03-21 19:00:00,1,1180.53
1917,1536,128,2023-03-21 20:00:00,3,4144.89
1918,2612,107,2023-03-21 21:00:00,4,6804.48
1919,3261,121,2023-03-21 22:00:00,2,3465.68
1920,5307,150,2023-03-21 23:00:00,3,3417.12
1921,6643,133,2023-03-22 00:00:00,2,2922.02
1922,1613,139,2023-03-22 01:00:00,2,320.34
1923,5709,109,2023-03-22 02:00:00,2,1344.66
1924,7460,129,2023-03-22 03:00:00,1,615.88
1925,4361,118,2023-03-22 04:00:00,1,1314.22
1926,3128,120,2023-03-22 05:00:00,2,617.28
1927,7633,122,2023-03-22 06:00:00,2,2319.36
1928,5128,110,2023-03-22 07:00:00,2,3936.92
1929,1955,134,2023-03-22 08:00:00,4,4462.44
1930,3639,144,2023-03-22 09:00:00,2,1683.06
1931,3084,132,2023-03-22 10:00:00,3,1195.8600000000001
1932,8068,145,2023-03-22 11:00:00,4,4330.76
1933,9063,132,2023-03-22 12:00:00,2,797.24
1934,8421,119,2023-03-22 13:00:00,4,6086.04
1935,8925,126,2023-03-22 14:00:00,4,2954.4
1936,7186,135,2023-03-22 15:00:00,1,971.76
1937,8286,149,2023-03-22 16:00:00,3,4249.17
1938,5186,136,2023-03-22 17:00:00,2,874.72
1939,1891,135,2023-03-22 18:00:00,4,3887.04
1940,8029,150,2023-03-22 19:00:00,1,1139.04
1941,1575,112,2023-03-22 20:00:00,1,1064.33
1942,6250,135,2023-03-22 21:00:00,1,971.76
1943,6107,114,2023-03-22 22:00:00,4,5662.08
1944,5001,129,2023-03-22 23:00:00,4,2463.52
1945,9050,124,2023-03-23 00:00:00,3,5284.0199999999995
1946,713,113,2023-03-23 01:00:00,4,945.12
1947,5066,137,2023-03-23 02:00:00,3,4164.299999999999
1948,8643,111,2023-03-23 03:00:00,1,476.56
1949,5773,114,2023-03-23 04:00:00,3,4246.5599999999995
1950,3705,133,2023-03-23 05:00:00,4,5844.04
1951,8218,124,2023-03-23 06:00:00,2,3522.68
1952,7743,110,2023-03-23 07:00:00,3,5905.38
1953,215,141,2023-03-23 08:00:00,4,3924.32
1954,3219,134,2023-03-23 09:00:00,4,4462.44
1955,9678,145,2023-03-23 10:00:00,3,3248.07
1956,8968,126,2023-03-23 11:00:00,1,738.6
1957,9019,101,2023-03-23 12:00:00,4,2079.04
1958,5765,144,2023-03-23 13:00:00,4,3366.12
1959,4927,135,2023-03-23 14:00:00,3,2915.2799999999997
1960,4281,110,2023-03-23 15:00:00,1,1968.46
1961,950,149,2023-03-23 16:00:00,1,1416.39
1962,4316,144,2023-03-23 17:00:00,2,1683.06
1963,2237,103,2023-03-23 18:00:00,1,1228.88
1964,3890,139,2023-03-23 19:00:00,3,480.51
1965,3630,133,2023-03-23 20:00:00,3,4383.03
1966,9412,150,2023-03-23 21:00:00,2,2278.08
1967,7633,102,2023-03-23 22:00:00,4,2914.92
1968,2897,118,2023-03-23 23:00:00,1,1314.22
1969,37,107,2023-03-24 00:00:00,1,1701.12
1970,7944,103,2023-03-24 01:00:00,3,3686.6400000000003
1971,1172,127,2023-03-24 02:00:00,1,1191.9
1972,3716,144,2023-03-24 03:00:00,1,841.53
1973,4212,146,2023-03-24 04:00:00,4,6925.6
1974,4209,139,2023-03-24 05:00:00,2,320.34
1975,7058,108,2023-03-24 06:00:00,4,1310.56
1976,5357,122,2023-03-24 07:00:00,2,2319.36
1977,5059,116,2023-03-24 08:00:00,3,2334.84
1978,1461,144,2023-03-24 09:00:00,2,1683.06
1979,5794,118,2023-03-24 10:00:00,3,3942.66
1980,1397,102,2023-03-24 11:00:00,3,2186.19
1981,4736,114,2023-03-24 12:00:00,4,5662.08
1982,6059,134,2023-03-24 13:00:00,2,2231.22
1983,8970,109,2023-03-24 14:00:00,1,672.33
1984,5425,149,2023-03-24 15:00:00,2,2832.78
1985,4056,133,2023-03-24 16:00:00,4,5844.04
1986,5227,138,2023-03-24 17:00:00,4,5793.92
1987,8812,130,2023-03-24 18:00:00,2,2997.34
1988,8181,128,2023-03-24 19:00:00,2,2763.26
1989,793,124,2023-03-24 20:00:00,2,3522.68
1990,2533,125,2023-03-24 21:00:00,4,3805.28
1991,6080,107,2023-03-24 22:00:00,3,5103.36
1992,5812,139,2023-03-24 23:00:00,4,640.68
1993,8234,138,2023-03-25 00:00:00,4,5793.92
1994,8566,134,2023-03-25 01:00:00,1,1115.61
1995,8148,125,2023-03-25 02:00:00,4,3805.28
1996,5186,147,2023-03-25 03:00:00,3,1931.31
1997,2534,111,2023-03-25 04:00:00,3,1429.68
1998,1066,119,2023-03-25 05:00:00,4,6086.04
1999,3619,102,2023-03-25 06:00:00,3,2186.19
2000,1808,138,2023-03-25 07:00:00,3,4345.4400000000005
2001,6409,146,2023-03-25 08:00:00,2,3462.8
2002,9442,129,2023-03-25 09:00:00,3,1847.6399999999999
2003,6533,139,2023-03-25 10:00:00,3,480.51
2004,5910,129,2023-03-25 11:00:00,3,1847.6399999999999
2005,7566,137,2023-03-25 12:00:00,4,5552.4
2006,8930,105,2023-03-25 13:00:00,1,1390.64
2007,6748,103,2023-03-25 14:00:00,2,2457.76
2008,8432,134,2023-03-25 15:00:00,1,1115.61
2009,8163,135,2023-03-25 16:00:00,1,971.76
2010,8593,108,2023-03-25 17:00:00,3,982.92
2011,7366,113,2023-03-25 18:00:00,4,945.12
2012,9825,103,2023-03-25 19:00:00,4,4915.52
2013,1372,142,2023-03-25 20:00:00,3,3541.59
2014,8501,143,2023-03-25 21:00:00,4,4502.44
2015,463,102,2023-03-25 22:00:00,4,2914.92
2016,160,145,2023-03-25 23:00:00,3,3248.07
2017,8016,139,2023-03-26 00:00:00,4,640.68
2018,516,128,2023-03-26 01:00:00,4,5526.52
2019,4071,144,2023-03-26 02:00:00,2,1683.06
2020,6425,111,2023-03-26 03:00:00,3,1429.68
2021,6781,120,2023-03-26 04:00:00,2,617.28
2022,3967,120,2023-03-26 05:00:00,1,308.64
2023,6812,124,2023-03-26 06:00:00,4,7045.36
2024,3258,106,2023-03-26 07:00:00,4,1077.24
2025,431,108,2023-03-26 08:00:00,4,1310.56
2026,5134,150,2023-03-26 09:00:00,3,3417.12
2027,6899,120,2023-03-26 10:00:00,4,1234.56
2028,4480,102,2023-03-26 11:00:00,4,2914.92
2029,6581,108,2023-03-26 12:00:00,4,1310.56
2030,2648,107,2023-03-26 13:00:00,4,6804.48
2031,7792,144,2023-03-26 14:00:00,2,1683.06
2032,503,131,2023-03-26 15:00:00,2,3359.86
2033,3498,136,2023-03-26 16:00:00,2,874.72
2034,3034,114,2023-03-26 17:00:00,2,2831.04
2035,6765,140,2023-03-26 18:00:00,1,415.97
2036,1141,128,2023-03-26 19:00:00,3,4144.89
2037,1797,116,2023-03-26 20:00:00,2,1556.56
2038,4469,103,2023-03-26 21:00:00,1,1228.88
2039,7759,143,2023-03-26 22:00:00,3,3376.83
2040,3612,119,2023-03-26 23:00:00,3,4564.53
2041,8829,145,2023-03-27 00:00:00,4,4330.76
2042,4389,137,2023-03-27 01:00:00,4,5552.4
2043,1897,122,2023-03-27 02:00:00,4,4638.72
2044,2039,149,2023-03-27 03:00:00,2,2832.78
2045,982,116,2023-03-27 04:00:00,2,1556.56
2046,7014,126,2023-03-27 05:00:00,1,738.6
2047,5672,119,2023-03-27 06:00:00,4,6086.04
2048,263,121,2023-03-27 07:00:00,4,6931.36
2049,8737,134,2023-03-27 08:00:00,4,4462.44
2050,8231,134,2023-03-27 09:00:00,1,1115.61
2051,530,114,2023-03-27 10:00:00,1,1415.52
2052,7549,127,2023-03-27 11:00:00,1,1191.9
2053,9187,146,2023-03-27 12:00:00,3,5194.200000000001
2054,7307,145,2023-03-27 13:00:00,3,3248.07
2055,5121,134,2023-03-27 14:00:00,3,3346.83
2056,628,132,2023-03-27 15:00:00,3,1195.8600000000001
2057,5283,139,2023-03-27 16:00:00,2,320.34
2058,1950,132,2023-03-27 17:00:00,2,797.24
2059,9570,121,2023-03-27 18:00:00,2,3465.68
2060,6587,144,2023-03-27 19:00:00,3,2524.59
2061,8671,134,2023-03-27 20:00:00,2,2231.22
2062,5012,145,2023-03-27 21:00:00,2,2165.38
2063,2794,117,2023-03-27 22:00:00,4,4642.28
2064,4973,112,2023-03-27 23:00:00,1,1064.33
2065,8151,132,2023-03-28 00:00:00,2,797.24
2066,8430,149,2023-03-28 01:00:00,1,1416.39
2067,6370,143,2023-03-28 02:00:00,1,1125.61
2068,7862,135,2023-03-28 03:00:00,4,3887.04
2069,5552,126,2023-03-28 04:00:00,2,1477.2
2070,4341,113,2023-03-28 05:00:00,3,708.84
2071,3072,140,2023-03-28 06:00:00,1,415.97
2072,8574,138,2023-03-28 07:00:00,3,4345.4400000000005
2073,9802,113,2023-03-28 08:00:00,1,236.28
2074,9950,123,2023-03-28 09:00:00,1,1945.36
2075,8155,149,2023-03-28 10:00:00,2,2832.78
2076,2784,146,2023-03-28 11:00:00,4,6925.6
2077,4324,119,2023-03-28 12:00:00,4,6086.04
2078,7829,147,2023-03-28 13:00:00,1,643.77
2079,7727,120,2023-03-28 14:00:00,1,308.64
2080,9512,123,2023-03-28 15:00:00,3,5836.08
2081,4556,140,2023-03-28 16:00:00,4,1663.88
2082,387,132,2023-03-28 17:00:00,3,1195.8600000000001
2083,6167,123,2023-03-28 18:00:00,4,7781.44
2084,817,134,2023-03-28 19:00:00,2,2231.22
2085,6464,109,2023-03-28 20:00:00,3,2016.9900000000002
2086,7180,113,2023-03-28 21:00:00,2,472.56
2087,3741,111,2023-03-28 22:00:00,2,953.12
2088,1237,116,2023-03-28 23:00:00,3,2334.84
2089,8694,101,2023-03-29 00:00:00,2,1039.52
2090,4009,121,2023-03-29 01:00:00,2,3465.68
2091,8153,134,2023-03-29 02:00:00,3,3346.83
2092,5109,129,2023-03-29 03:00:00,4,2463.52
2093,3558,104,2023-03-29 04:00:00,1,826.46
2094,486,118,2023-03-29 05:00:00,2,2628.44
2095,3415,142,2023-03-29 06:00:00,3,3541.59
2096,1475,136,2023-03-29 07:00:00,4,1749.44
2097,932,128,2023-03-29 08:00:00,4,5526.52
2098,2958,129,2023-03-29 09:00:00,4,2463.52
2099,1783,138,2023-03-29 10:00:00,3,4345.4400000000005
2100,4603,129,2023-03-29 11:00:00,3,1847.6399999999999
2101,895,114,2023-03-29 12:00:00,2,2831.04
2102,5869,102,2023-03-29 13:00:00,4,2914.92
2103,8037,125,2023-03-29 14:00:00,1,951.32
2104,1905,119,2023-03-29 15:00:00,2,3043.02
2105,8718,132,2023-03-29 16:00:00,4,1594.48
2106,9099,110,2023-03-29 17:00:00,1,1968.46
2107,673,111,2023-03-29 18:00:00,2,953.12
2108,8518,130,2023-03-29 19:00:00,3,4496.01
2109,7384,142,2023-03-29 20:00:00,3,3541.59
2110,7440,119,2023-03-29 21:00:00,2,3043.02
2111,2106,120,2023-03-29 22:00:00,2,617.28
2112,1740,145,2023-03-29 23:00:00,2,2165.38
2113,1345,134,2023-03-30 00:00:00,2,2231.22
2114,3661,142,2023-03-30 01:00:00,4,4722.12
2115,6640,101,2023-03-30 02:00:00,4,2079.04
2116,8429,106,2023-03-30 03:00:00,3,807.9300000000001
2117,9692,134,2023-03-30 04:00:00,3,3346.83
2118,9758,106,2023-03-30 05:00:00,4,1077.24
2119,9499,140,2023-03-30 06:00:00,2,831.94
2120,7871,147,2023-03-30 07:00:00,2,1287.54
2121,5253,102,2023-03-30 08:00:00,2,1457.46
2122,9229,142,2023-03-30 09:00:00,4,4722.12
2123,9620,145,2023-03-30 10:00:00,2,2165.38
2124,4997,130,2023-03-30 11:00:00,2,2997.34
2125,6563,117,2023-03-30 12:00:00,4,4642.28
2126,2430,104,2023-03-30 13:00:00,3,2479.38
2127,1482,116,2023-03-30 14:00:00,4,3113.12
2128,6331,113,2023-03-30 15:00:00,2,472.56
2129,4564,101,2023-03-30 16:00:00,4,2079.04
2130,6033,144,2023-03-30 17:00:00,3,2524.59
2131,7011,130,2023-03-30 18:00:00,3,4496.01
2132,1917,150,2023-03-30 19:00:00,4,4556.16
2133,2092,123,2023-03-30 20:00:00,2,3890.72
2134,2379,122,2023-03-30 21:00:00,2,2319.36
2135,7702,138,2023-03-30 22:00:00,1,1448.48
2136,8713,140,2023-03-30 23:00:00,1,415.97
2137,5567,136,2023-03-31 00:00:00,3,1312.08
2138,8861,136,2023-03-31 01:00:00,3,1312.08
2139,7870,141,2023-03-31 02:00:00,4,3924.32
2140,2980,148,2023-03-31 03:00:00,1,1419.4
2141,1544,114,2023-03-31 04:00:00,3,4246.5599999999995
2142,5988,118,2023-03-31 05:00:00,1,1314.22
2143,774,115,2023-03-31 06:00:00,3,2255.25
2144,1418,138,2023-03-31 07:00:00,2,2896.96
2145,2792,114,2023-03-31 08:00:00,2,2831.04
2146,8478,113,2023-03-31 09:00:00,2,472.56
2147,268,150,2023-03-31 10:00:00,2,2278.08
2148,1346,102,2023-03-31 11:00:00,4,2914.92
2149,3137,147,2023-03-31 12:00:00,4,2575.08
2150,2451,117,2023-03-31 13:00:00,2,2321.14
2151,8661,105,2023-03-31 14:00:00,3,4171.92
2152,8772,106,2023-03-31 15:00:00,4,1077.24
2153,1103,125,2023-03-31 16:00:00,3,2853.96
2154,3673,106,2023-03-31 17:00:00,1,269.31
2155,6990,104,2023-03-31 18:00:00,4,3305.84
2156,3001,104,2023-03-31 19:00:00,3,2479.38
2157,9435,142,2023-03-31 20:00:00,1,1180.53
2158,163,107,2023-03-31 21:00:00,3,5103.36
2159,8127,149,2023-03-31 22:00:00,2,2832.78
2160,2421,123,2023-03-31 23:00:00,4,7781.44
2161,4738,121,2023-04-01 00:00:00,3,5198.5199999999995
2162,5365,132,2023-04-01 01:00:00,1,398.62
2163,5133,113,2023-04-01 02:00:00,1,236.28
2164,2842,135,2023-04-01 03:00:00,3,2915.2799999999997
2165,6389,109,2023-04-01 04:00:00,2,1344.66
2166,4652,139,2023-04-01 05:00:00,1,160.17
2167,7860,140,2023-04-01 06:00:00,3,1247.91
2168,4204,110,2023-04-01 07:00:00,1,1968.46
2169,7907,108,2023-04-01 08:00:00,2,655.28
2170,5490,133,2023-04-01 09:00:00,4,5844.04
2171,9171,148,2023-04-01 10:00:00,4,5677.6
2172,1825,136,2023-04-01 11:00:00,2,874.72
2173,7273,107,2023-04-01 12:00:00,1,1701.12
2174,4037,103,2023-04-01 13:00:00,4,4915.52
2175,4842,121,2023-04-01 14:00:00,2,3465.68
2176,9363,122,2023-04-01 15:00:00,3,3479.04
2177,3071,116,2023-04-01 16:00:00,1,778.28
2178,6938,120,2023-04-01 17:00:00,1,308.64
2179,5558,103,2023-04-01 18:00:00,3,3686.6400000000003
2180,6638,119,2023-04-01 19:00:00,4,6086.04
2181,7392,133,2023-04-01 20:00:00,4,5844.04
2182,3518,135,2023-04-01 21:00:00,3,2915.2799999999997
2183,2025,127,2023-04-01 22:00:00,2,2383.8
2184,8879,119,2023-04-01 23:00:00,2,3043.02
2185,8659,143,2023-04-02 00:00:00,3,3376.83
2186,5300,110,2023-04-02 01:00:00,1,1968.46
2187,4732,124,2023-04-02 02:00:00,3,5284.0199999999995
2188,8063,139,2023-04-02 03:00:00,4,640.68
2189,8409,113,2023-04-02 04:00:00,4,945.12
2190,8309,118,2023-04-02 05:00:00,3,3942.66
2191,1970,132,2023-04-02 06:00:00,3,1195.8600000000001
2192,7925,142,2023-04-02 07:00:00,3,3541.59
2193,5221,127,2023-04-02 08:00:00,4,4767.6
2194,683,125,2023-04-02 09:00:00,1,951.32
2195,4438,145,2023-04-02 10:00:00,4,4330.76
2196,3794,110,2023-04-02 11:00:00,2,3936.92
2197,9011,111,2023-04-02 12:00:00,3,1429.68
2198,313,110,2023-04-02 13:00:00,3,5905.38
2199,8680,103,2023-04-02 14:00:00,4,4915.52
2200,6534,111,2023-04-02 15:00:00,1,476.56
2201,4745,128,2023-04-02 16:00:00,2,2763.26
2202,411,145,2023-04-02 17:00:00,4,4330.76
2203,7179,125,2023-04-02 18:00:00,1,951.32
2204,9097,150,2023-04-02 19:00:00,3,3417.12
2205,7469,138,2023-04-02 20:00:00,3,4345.4400000000005
2206,1757,147,2023-04-02 21:00:00,4,2575.08
2207,17,106,2023-04-02 22:00:00,3,807.9300000000001
2208,6717,134,2023-04-02 23:00:00,2,2231.22
2209,3527,119,2023-04-03 00:00:00,4,6086.04
2210,9878,116,2023-04-03 01:00:00,1,778.28
2211,2257,129,2023-04-03 02:00:00,3,1847.6399999999999
2212,7770,110,2023-04-03 03:00:00,3,5905.38
2213,4135,143,2023-04-03 04:00:00,1,1125.61
2214,9958,120,2023-04-03 05:00:00,4,1234.56
2215,6554,135,2023-04-03 06:00:00,4,3887.04
2216,5748,117,2023-04-03 07:00:00,1,1160.57
2217,2672,133,2023-04-03 08:00:00,3,4383.03
2218,9669,131,2023-04-03 09:00:00,1,1679.93
2219,5290,104,2023-04-03 10:00:00,1,826.46
2220,2735,126,2023-04-03 11:00:00,3,2215.8
2221,36,132,2023-04-03 12:00:00,1,398.62
2222,361,124,2023-04-03 13:00:00,3,5284.0199999999995
2223,3965,145,2023-04-03 14:00:00,1,1082.69
2224,4951,135,2023-04-03 15:00:00,4,3887.04
2225,8844,132,2023-04-03 16:00:00,1,398.62
2226,4605,125,2023-04-03 17:00:00,1,951.32
2227,9568,139,2023-04-03 18:00:00,1,160.17
2228,557,106,2023-04-03 19:00:00,3,807.9300000000001
2229,2989,149,2023-04-03 20:00:00,4,5665.56
2230,5555,136,2023-04-03 21:00:00,4,1749.44
2231,7675,120,2023-04-03 22:00:00,1,308.64
2232,7749,120,2023-04-03 23:00:00,2,617.28
2233,7893,107,2023-04-04 00:00:00,3,5103.36
2234,3534,114,2023-04-04 01:00:00,1,1415.52
2235,7428,112,2023-04-04 02:00:00,2,2128.66
2236,1528,105,2023-04-04 03:00:00,2,2781.28
2237,8720,139,2023-04-04 04:00:00,1,160.17
2238,1885,142,2023-04-04 05:00:00,1,1180.53
2239,8490,111,2023-04-04 06:00:00,3,1429.68
2240,6598,127,2023-04-04 07:00:00,4,4767.6
2241,5250,136,2023-04-04 08:00:00,2,874.72
2242,2852,112,2023-04-04 09:00:00,4,4257.32
2243,2775,148,2023-04-04 10:00:00,2,2838.8
2244,9801,143,2023-04-04 11:00:00,2,2251.22
2245,7721,103,2023-04-04 12:00:00,3,3686.6400000000003
2246,8393,103,2023-04-04 13:00:00,4,4915.52
2247,5664,140,2023-04-04 14:00:00,3,1247.91
2248,7782,110,2023-04-04 15:00:00,4,7873.84
2249,6519,125,2023-04-04 16:00:00,2,1902.64
2250,7477,136,2023-04-04 17:00:00,2,874.72
2251,5685,122,2023-04-04 18:00:00,3,3479.04
2252,8905,132,2023-04-04 19:00:00,2,797.24
2253,354,111,2023-04-04 20:00:00,2,953.12
2254,4624,101,2023-04-04 21:00:00,3,1559.28
2255,3532,141,2023-04-04 22:00:00,2,1962.16
2256,4287,127,2023-04-04 23:00:00,3,3575.7000000000003
2257,6359,107,2023-04-05 00:00:00,2,3402.24
2258,3266,137,2023-04-05 01:00:00,2,2776.2
2259,2319,107,2023-04-05 02:00:00,4,6804.48
2260,5538,109,2023-04-05 03:00:00,1,672.33
2261,8922,147,2023-04-05 04:00:00,3,1931.31
2262,2538,127,2023-04-05 05:00:00,1,1191.9
2263,3442,105,2023-04-05 06:00:00,4,5562.56
2264,1213,122,2023-04-05 07:00:00,1,1159.68
2265,2931,118,2023-04-05 08:00:00,1,1314.22
2266,7248,118,2023-04-05 09:00:00,3,3942.66
2267,8167,117,2023-04-05 10:00:00,1,1160.57
2268,1363,125,2023-04-05 11:00:00,1,951.32
2269,3589,143,2023-04-05 12:00:00,1,1125.61
2270,1445,134,2023-04-05 13:00:00,2,2231.22
2271,4545,128,2023-04-05 14:00:00,1,1381.63
2272,6601,130,2023-04-05 15:00:00,3,4496.01
2273,7737,116,2023-04-05 16:00:00,3,2334.84
2274,7846,108,2023-04-05 17:00:00,3,982.92
2275,8614,119,2023-04-05 18:00:00,1,1521.51
2276,9076,123,2023-04-05 19:00:00,4,7781.44
2277,1558,141,2023-04-05 20:00:00,3,2943.2400000000002
2278,665,104,2023-04-05 21:00:00,1,826.46
2279,3492,131,2023-04-05 22:00:00,2,3359.86
2280,6780,144,2023-04-05 23:00:00,4,3366.12
2281,8498,133,2023-04-06 00:00:00,1,1461.01
2282,1307,107,2023-04-06 01:00:00,4,6804.48
2283,9685,135,2023-04-06 02:00:00,2,1943.52
2284,2875,104,2023-04-06 03:00:00,1,826.46
2285,8252,101,2023-04-06 04:00:00,1,519.76
2286,5031,135,2023-04-06 05:00:00,4,3887.04
2287,179,128,2023-04-06 06:00:00,1,1381.63
2288,6389,131,2023-04-06 07:00:00,3,5039.79
2289,7542,116,2023-04-06 08:00:00,4,3113.12
2290,2194,126,2023-04-06 09:00:00,2,1477.2
2291,3833,145,2023-04-06 10:00:00,2,2165.38
2292,8535,127,2023-04-06 11:00:00,3,3575.7000000000003
2293,1538,117,2023-04-06 12:00:00,3,3481.71
2294,1370,105,2023-04-06 13:00:00,2,2781.28
2295,497,143,2023-04-06 14:00:00,4,4502.44
2296,8919,121,2023-04-06 15:00:00,3,5198.5199999999995
2297,553,143,2023-04-06 16:00:00,1,1125.61
2298,9731,136,2023-04-06 17:00:00,1,437.36
2299,4349,133,2023-04-06 18:00:00,2,2922.02
2300,6088,130,2023-04-06 19:00:00,3,4496.01
2301,6209,117,2023-04-06 20:00:00,1,1160.57
2302,2428,121,2023-04-06 21:00:00,4,6931.36
2303,7688,124,2023-04-06 22:00:00,4,7045.36
2304,5232,105,2023-04-06 23:00:00,1,1390.64
2305,1298,133,2023-04-07 00:00:00,4,5844.04
2306,2896,134,2023-04-07 01:00:00,3,3346.83
2307,216,110,2023-04-07 02:00:00,2,3936.92
2308,9323,129,2023-04-07 03:00:00,2,1231.76
2309,3413,129,2023-04-07 04:00:00,3,1847.6399999999999
2310,9602,137,2023-04-07 05:00:00,3,4164.299999999999
2311,4066,125,2023-04-07 06:00:00,2,1902.64
2312,6753,117,2023-04-07 07:00:00,3,3481.71
2313,7201,136,2023-04-07 08:00:00,1,437.36
2314,2848,113,2023-04-07 09:00:00,1,236.28
2315,135,107,2023-04-07 10:00:00,1,1701.12
2316,4872,109,2023-04-07 11:00:00,4,2689.32
2317,7516,138,2023-04-07 12:00:00,4,5793.92
2318,2677,102,2023-04-07 13:00:00,1,728.73
2319,1553,123,2023-04-07 14:00:00,2,3890.72
2320,7523,114,2023-04-07 15:00:00,1,1415.52
2321,980,114,2023-04-07 16:00:00,2,2831.04
2322,6299,150,2023-04-07 17:00:00,1,1139.04
2323,4821,102,2023-04-07 18:00:00,4,2914.92
2324,2288,104,2023-04-07 19:00:00,3,2479.38
2325,3522,126,2023-04-07 20:00:00,3,2215.8
2326,8386,106,2023-04-07 21:00:00,2,538.62
2327,3919,138,2023-04-07 22:00:00,2,2896.96
2328,1947,144,2023-04-07 23:00:00,1,841.53
2329,9918,103,2023-04-08 00:00:00,3,3686.6400000000003
2330,9486,117,2023-04-08 01:00:00,2,2321.14
2331,8679,126,2023-04-08 02:00:00,2,1477.2
2332,1717,115,2023-04-08 03:00:00,3,2255.25
2333,2702,144,2023-04-08 04:00:00,3,2524.59
2334,6095,150,2023-04-08 05:00:00,2,2278.08
2335,6941,149,2023-04-08 06:00:00,2,2832.78
2336,3045,108,2023-04-08 07:00:00,3,982.92
2337,639,109,2023-04-08 08:00:00,4,2689.32
2338,2348,107,2023-04-08 09:00:00,3,5103.36
2339,6972,106,2023-04-08 10:00:00,4,1077.24
2340,2687,104,2023-04-08 11:00:00,4,3305.84
2341,6285,109,2023-04-08 12:00:00,3,2016.9900000000002
2342,7910,130,2023-04-08 13:00:00,3,4496.01
2343,4065,131,2023-04-08 14:00:00,4,6719.72
2344,8307,111,2023-04-08 15:00:00,4,1906.24
2345,4012,132,2023-04-08 16:00:00,1,398.62
2346,4920,124,2023-04-08 17:00:00,1,1761.34
2347,2292,106,2023-04-08 18:00:00,3,807.9300000000001
2348,1861,132,2023-04-08 19:00:00,2,797.24
2349,858,116,2023-04-08 20:00:00,4,3113.12
2350,3554,136,2023-04-08 21:00:00,2,874.72
2351,5883,129,2023-04-08 22:00:00,1,615.88
2352,8280,101,2023-04-08 23:00:00,4,2079.04
2353,3123,138,2023-04-09 00:00:00,3,4345.4400000000005
2354,9114,132,2023-04-09 01:00:00,4,1594.48
2355,1142,109,2023-04-09 02:00:00,3,2016.9900000000002
2356,357,119,2023-04-09 03:00:00,2,3043.02
2357,8559,116,2023-04-09 04:00:00,3,2334.84
2358,7675,128,2023-04-09 05:00:00,1,1381.63
2359,1253,105,2023-04-09 06:00:00,3,4171.92
2360,4963,131,2023-04-09 07:00:00,2,3359.86
2361,9516,117,2023-04-09 08:00:00,2,2321.14
2362,465,117,2023-04-09 09:00:00,1,1160.57
2363,4961,134,2023-04-09 10:00:00,3,3346.83
2364,3615,103,2023-04-09 11:00:00,2,2457.76
2365,5925,129,2023-04-09 12:00:00,1,615.88
2366,443,107,2023-04-09 13:00:00,3,5103.36
2367,5706,144,2023-04-09 14:00:00,3,2524.59
2368,1427,104,2023-04-09 15:00:00,1,826.46
2369,9561,148,2023-04-09 16:00:00,2,2838.8
2370,7588,109,2023-04-09 17:00:00,4,2689.32
2371,6404,129,2023-04-09 18:00:00,1,615.88
2372,2575,127,2023-04-09 19:00:00,4,4767.6
2373,5642,108,2023-04-09 20:00:00,3,982.92
2374,3507,134,2023-04-09 21:00:00,2,2231.22
2375,4677,104,2023-04-09 22:00:00,4,3305.84
2376,6703,109,2023-04-09 23:00:00,4,2689.32
2377,7878,105,2023-04-10 00:00:00,4,5562.56
2378,7026,121,2023-04-10 01:00:00,4,6931.36
